,date,author,twitter_name,text,number_of_likes,number_of_retweets,cleaned_tweet,user_handles,hashtags,links,punct,tokenized_text,tokenizer_noStopw,stemmed_text
39,1643809105000,Chris Chris Bang Bang,Chrislegal1,I knew this was coming. Principle-less chancers jumping on #PartyGate to promote their fact free #covid conspiracy… https://t.co/r4CklyqGoi,0,0,I knew this was coming. Principle-less chancers jumping on  to promote their fact free  conspiracy…,[],"['#PartyGate', '#covid']",[' https://t.co/r4CklyqGoi'],I knew this was coming Principleless chancers jumping on  to promote their fact free  conspiracy…,"[I, knew, this, was, coming, Principleless, chancers, jumping, on,  , to, promote, their, fact, free,  , conspiracy, …]","['knew', 'coming', 'Principleless', 'chancers', 'jumping', ' ', 'promote', 'fact', 'free', ' ', 'conspiracy', '…']",knew come principleless chancer jump   promot fact free   conspiraci …
40,1643809092000,Christophe Paulussen,chpaulussen,"If you missed our #KNVIR event on ‘Global Health Law Disrupted: #Covid-19 and the #ClimateCrisis’, the video can be… https://t.co/cCKOUW0fQh",1,1,"If you missed our  event on ‘Global Health Law Disrupted: -19 and the ’, the video can be…",[],"['#KNVIR', '#Covid', '#ClimateCrisis']",[' https://t.co/cCKOUW0fQh'],If you missed our  event on ‘Global Health Law Disrupted 1 and the ’ the video can be…,"[If, you, missed, our,  , event, on, ‘, Global, Health, Law, Disrupted, 1, and, the, ’, the, video, can, be, …]","['missed', ' ', 'event', '‘', 'Global', 'Health', 'Law', 'Disrupted', '1', '’', 'video', '…']",miss   event ‘ global health law disrupt 1 ’ video …
41,1643808937000,The Independent,Independent,One in three close contacts of #Covid-19 cases ‘don’t report daily test results’ https://t.co/TNFiHROR86,3,5,One in three close contacts of -19 cases ‘don’t report daily test results’,[],['#Covid'],[' https://t.co/TNFiHROR86'],One in three close contacts of 1 cases ‘don’t report daily test results’,"[One, in, three, close, contacts, of, 1, cases, ‘, do, n’t, report, daily, test, results, ’]","['close', 'contacts', '1', 'cases', '‘', 'report', 'daily', 'test', 'results', '’']",close contact 1 case ‘ report daili test result ’
42,1643808717000,Louisa Bland,LouBcakes,OH has tested positive…..🥴 #happygroundhogday 😩 #covid #isolating,0,0,OH has tested positive…..🥴  😩,[],"['#happygroundhogday', '#covid', '#isolating']",[],OH has tested positive…🥴  😩,"[OH, has, tested, positive, …, 🥴,  , 😩]","['OH', 'tested', 'positive', '…', '🥴', ' ', '😩']",oh test posit … 🥴   😩
43,1643808643000,UNAIDS,UNAIDS,"Community-led orgs r leading pple-centred, human rights-based #HIV  services in majority of eastern #Europe and cen… https://t.co/OCibiih139",2,1,"Community-led orgs r leading pple-centred, human rights-based   services in majority of eastern  and cen…",[],"['#HIV', '#Europe']",[' https://t.co/OCibiih139'],Communityled orgs r leading pplecentred human rightsbased   services in majority of eastern  and cen…,"[Communityled, orgs, r, leading, pplecentred, human, rightsbased,   , services, in, majority, of, eastern,  , and, cen, …]","['Communityled', 'orgs', 'r', 'leading', 'pplecentred', 'human', 'rightsbased', '  ', 'services', 'majority', 'eastern', ' ', 'cen', '…']",communityl org r lead pplecentr human rightsbas    servic major eastern   cen …
44,1643808619000,Wakefield BID,WakefieldBID,"Remember to keep reporting your result each time you take a rapid lateral flow Covid-19 test - positive, negative o… https://t.co/ZtyBtiKJeW",0,0,"Remember to keep reporting your result each time you take a rapid lateral flow Covid-19 test - positive, negative o…",[],[],[' https://t.co/ZtyBtiKJeW'],Remember to keep reporting your result each time you take a rapid lateral flow Covid1 test  positive negative o…,"[Remember, to, keep, reporting, your, result, each, time, you, take, a, rapid, lateral, flow, Covid1, test,  , positive, negative, o, …]","['Remember', 'reporting', 'result', 'time', 'rapid', 'lateral', 'flow', 'Covid1', 'test', ' ', 'positive', 'negative', 'o', '…']",rememb report result time rapid later flow covid1 test   posit neg o …
45,1643808565000,OnlyAsking,OnlyAsking3,"What does Archbishop of Canterbury know about morality?
From his recent comments about #Covid, #Vaccination etc, it… https://t.co/KUkbfHtRbx",5,0,"What does Archbishop of Canterbury know about morality?
From his recent comments about ,  etc, it…",[],"['#Covid', '#Vaccination']",[' https://t.co/KUkbfHtRbx'],"What does Archbishop of Canterbury know about morality
From his recent comments about   etc it…","[What, does, Archbishop, of, Canterbury, know, about, morality, 
, From, his, recent, comments, about,   , etc, it, …]","['Archbishop', 'Canterbury', 'know', 'morality', '\n', 'recent', 'comments', '  ', 'etc', '…']","archbishop canterburi know moral 
 recent comment    etc …"
46,1643808317000,Esther Hopkins,ELHopkins,"This is such a bad idea with #Covid Children are tired enough, staff are exhausted.  https://t.co/anSXKkm6yd",0,0,"This is such a bad idea with  Children are tired enough, staff are exhausted.",[],['#Covid'],[' https://t.co/anSXKkm6yd'],This is such a bad idea with  Children are tired enough staff are exhausted,"[This, is, such, a, bad, idea, with,  , Children, are, tired, enough, staff, are, exhausted]","['bad', 'idea', ' ', 'Children', 'tired', 'staff', 'exhausted']",bad idea   children tire staff exhaust
47,1643808204000,Mark,dolphin2,"@Daltmann10 So the new #BorisTheButcher plan to deal with the #Covid #pandemic is to ignore it completely

We're li… https://t.co/AdnQcXbQ2X",0,0,"So the new  plan to deal with the   is to ignore it completely

We're li…",['@Daltmann10'],"['#BorisTheButcher', '#Covid', '#pandemic']",[' https://t.co/AdnQcXbQ2X'],"So the new  plan to deal with the   is to ignore it completely

Were li…","[So, the, new,  , plan, to, deal, with, the,   , is, to, ignore, it, completely, 

, Were, li, …]","['new', ' ', 'plan', 'deal', '  ', 'ignore', 'completely', '\n\n', 'li', '…']","new   plan deal    ignor complet 

 li …"
48,1643808174000,Carlie Says #BoycottGoldsmiths🏳️‍⚧️🌹☭ (They/She),carliegem89,"Was such a privilege to interview Kush and to work on @QueerPandemic!

Thx to @JustinBengry @QueerHistGold… https://t.co/XxkFrgD8TL",3,2,"Was such a privilege to interview Kush and to work on !

Thx to  …","['@QueerPandemic', '@JustinBengry', '@QueerHistGold']",[],[' https://t.co/XxkFrgD8TL'],"Was such a privilege to interview Kush and to work on 

Thx to  …","[Was, such, a, privilege, to, interview, Kush, and, to, work, on, 

, Thx, to,  , …]","['privilege', 'interview', 'Kush', 'work', '\n\n', 'Thx', ' ', '…']","privileg interview kush work 

 thx   …"
49,1643808119000,Crediton Courier,CreditonCourier,5 to 11-year-old clinically extremely vulnerable children invited for Covid-19 vaccine @NHSDevonCCG @NHSuk… https://t.co/csNkv6zHxh,0,3,5 to 11-year-old clinically extremely vulnerable children invited for Covid-19 vaccine  …,"['@NHSDevonCCG', '@NHSuk']",[],[' https://t.co/csNkv6zHxh'],5 to 11yearold clinically extremely vulnerable children invited for Covid1 vaccine  …,"[5, to, 11yearold, clinically, extremely, vulnerable, children, invited, for, Covid1, vaccine,  , …]","['5', '11yearold', 'clinically', 'extremely', 'vulnerable', 'children', 'invited', 'Covid1', 'vaccine', ' ', '…']",5 11yearold clinic extrem vulner children invit covid1 vaccin   …
50,1643807674000,Morten W. Petersen,blogologue,"#covid shot #3 completed.

#boosterdetached https://t.co/ZmfSupCrK5",0,0,shot  completed.,[],"['#covid', '#3', '#boosterdetached']",[' https://t.co/ZmfSupCrK5'],shot  completed,"[shot,  , completed]","['shot', ' ', 'completed']",shot   complet
51,1643807508000,B Short News,BShortNews,"Tokyo's daily COVID cases cross 20,000 for first time. 
Download App
IOS : https://t.co/UKeKLd5Rtz
Android :… https://t.co/YtGvZpEWXZ",0,0,"Tokyo's daily COVID cases cross 20,000 for first time. 
Download App
IOS :
Android :…",[],[],"[' https://t.co/UKeKLd5Rtz', ' https://t.co/YtGvZpEWXZ']","Tokyos daily COVID cases cross 2 for first time 
Download App
IOS 
Android …","[Tokyos, daily, COVID, cases, cross, 2, for, first, time, 
, Download, App, 
, IOS, 
, Android, …]","['Tokyos', 'daily', 'COVID', 'cases', 'cross', '2', 'time', '\n', 'Download', 'App', '\n', 'IOS', '\n', 'Android', '…']","tokyo daili covid case cross 2 time 
 download app 
 io 
 android …"
52,1643807309000,The Independent,Independent,#Covid conspiracy theories spread on Spotify and other platforms amid Rogan backlash https://t.co/wLz5G0UQhj,15,4,conspiracy theories spread on Spotify and other platforms amid Rogan backlash,[],['#Covid'],[' https://t.co/wLz5G0UQhj'],conspiracy theories spread on Spotify and other platforms amid Rogan backlash,"[conspiracy, theories, spread, on, Spotify, and, other, platforms, amid, Rogan, backlash]","['conspiracy', 'theories', 'spread', 'Spotify', 'platforms', 'amid', 'Rogan', 'backlash']",conspiraci theori spread spotifi platform amid rogan backlash
53,1643806964000,Healthwatch Staffs,HWStaffordshire,5 to 11-year-olds who are in a clinical risk group or live with someone who is immunosuppressed are eligible for th… https://t.co/dXtWhJYTho,0,0,5 to 11-year-olds who are in a clinical risk group or live with someone who is immunosuppressed are eligible for th…,[],[],[' https://t.co/dXtWhJYTho'],5 to 11yearolds who are in a clinical risk group or live with someone who is immunosuppressed are eligible for th…,"[5, to, 11yearolds, who, are, in, a, clinical, risk, group, or, live, with, someone, who, is, immunosuppressed, are, eligible, for, th, …]","['5', '11yearolds', 'clinical', 'risk', 'group', 'live', 'immunosuppressed', 'eligible', 'th', '…']",5 11yearold clinic risk group live immunosuppress elig th …
54,1643806889000,N1english,N1info,"#Bosnia registers 2,124 new #coronavirus infections and 51 #COVID-19 deaths https://t.co/0b0Pf1iIH9",0,0,"registers 2,124 new  infections and 51 -19 deaths",[],"['#Bosnia', '#coronavirus', '#COVID']",[' https://t.co/0b0Pf1iIH9'],registers 2124 new  infections and 51 1 deaths,"[registers, 2124, new,  , infections, and, 51, 1, deaths]","['registers', '2124', 'new', ' ', 'infections', '51', '1', 'deaths']",regist 2124 new   infect 51 1 death
55,1643806882000,EPUT,EPUTNHS,"#GrabAJab at our #Stowmarket vaccination centre this week!

Thursday 3 Feb, 9:30am - 6:30pm
Friday 4 Feb, 8:30am -… https://t.co/3B1RNIPIXc",0,1,"at our  vaccination centre this week!

Thursday 3 Feb, 9:30am - 6:30pm
Friday 4 Feb, 8:30am -…",[],"['#GrabAJab', '#Stowmarket']",[' https://t.co/3B1RNIPIXc'],"at our  vaccination centre this week

Thursday 3 Feb 3am  63pm
Friday 4 Feb 83am …","[at, our,  , vaccination, centre, this, week, 

, Thursday, 3, Feb, 3, am,  , 63pm, 
, Friday, 4, Feb, 83am, …]","[' ', 'vaccination', 'centre', 'week', '\n\n', 'Thursday', '3', 'Feb', '3', ' ', '63pm', '\n', 'Friday', '4', 'Feb', '83am', '…']","  vaccin centr week 

 thursday 3 feb 3   63pm 
 friday 4 feb 83am …"
56,1643806851000,jules serkin,julesserkin,I now finally know people who are testing positive for #covid : Some report as #flu 4 days in bed; some blocked nos… https://t.co/PQZOuI3jP6,2,0,I now finally know people who are testing positive for  : Some report as  4 days in bed; some blocked nos…,[],"['#covid', '#flu']",[' https://t.co/PQZOuI3jP6'],I now finally know people who are testing positive for   Some report as  4 days in bed some blocked nos…,"[I, now, finally, know, people, who, are, testing, positive, for,   , Some, report, as,  , 4, days, in, bed, some, blocked, nos, …]","['finally', 'know', 'people', 'testing', 'positive', '  ', 'report', ' ', '4', 'days', 'bed', 'blocked', 'nos', '…']",final know peopl test posit    report   4 day bed block no …
57,1643806805000,Datavault,DataVault_UK,Have the fundamentals of your #Business changed during the #Pandemic? - Read the the #DataVault blog here… https://t.co/s6yRcgd0P1,0,0,Have the fundamentals of your  changed during the ? - Read the the  blog here…,[],"['#Business', '#Pandemic', '#DataVault']",[' https://t.co/s6yRcgd0P1'],Have the fundamentals of your  changed during the   Read the the  blog here…,"[Have, the, fundamentals, of, your,  , changed, during, the,   , Read, the, the,  , blog, here, …]","['fundamentals', ' ', 'changed', '  ', 'Read', ' ', 'blog', '…']",fundament   chang    read   blog …
58,1643806802000,The Dental Channel,dentalchanneluk,The omission of reinfections from the daily data was discussed by Caroline Pankhurst in her recent presentation. It… https://t.co/aP2WPyZ456,0,0,The omission of reinfections from the daily data was discussed by Caroline Pankhurst in her recent presentation. It…,[],[],[' https://t.co/aP2WPyZ456'],The omission of reinfections from the daily data was discussed by Caroline Pankhurst in her recent presentation It…,"[The, omission, of, reinfections, from, the, daily, data, was, discussed, by, Caroline, Pankhurst, in, her, recent, presentation, It, …]","['omission', 'reinfections', 'daily', 'data', 'discussed', 'Caroline', 'Pankhurst', 'recent', 'presentation', '…']",omiss reinfect daili data discuss carolin pankhurst recent present …
59,1643806793000,Dr Ali G #NHS💙 #FBNHS #MasksWork😷,AlisonGeorge10,@Julie52035100 @OwenRawRees @Daltmann10 What ppl like @OwenRawRees have repeatedly failed to grasp is that we ignor… https://t.co/QNFgPWi4IZ,1,0,What ppl like  have repeatedly failed to grasp is that we ignor…,"['@Julie52035100', '@OwenRawRees', '@Daltmann10', '@OwenRawRees']",[],[' https://t.co/QNFgPWi4IZ'],What ppl like  have repeatedly failed to grasp is that we ignor…,"[What, ppl, like,  , have, repeatedly, failed, to, grasp, is, that, we, ignor, …]","['ppl', 'like', ' ', 'repeatedly', 'failed', 'grasp', 'ignor', '…']",ppl like   repeatedli fail grasp ignor …
60,1643806715000,Cryptian,TheCryptian1,"What's the first thing you think about when I say COVID-19? 🤔

#covid #pandemic #lockdown #masks https://t.co/Gx91lJRQsQ",0,0,What's the first thing you think about when I say COVID-19? 🤔,[],"['#covid', '#pandemic', '#lockdown', '#masks']",[' https://t.co/Gx91lJRQsQ'],Whats the first thing you think about when I say COVID1 🤔,"[What, s, the, first, thing, you, think, about, when, I, say, COVID1, 🤔]","['s', 'thing', 'think', 'COVID1', '🤔']",s thing think covid1 🤔
61,1643806464000,Carto Crazy 💙 #FBPE,MapdraughterUK,It would be disgraceful and an act of self-harm if ⁦@10DowningStreet⁩ instructs ⁦@UKHSA⁩ to cease publishing #Covid… https://t.co/A6orMA56W9,0,0,It would be disgraceful and an act of self-harm if ⁦⁩ instructs ⁦⁩ to cease publishing …,"['@10DowningStreet', '@UKHSA']",['#Covid'],[' https://t.co/A6orMA56W9'],It would be disgraceful and an act of selfharm if ⁦⁩ instructs ⁦⁩ to cease publishing …,"[It, would, be, disgraceful, and, an, act, of, selfharm, if, ⁦⁩, instructs, ⁦⁩, to, cease, publishing, …]","['disgraceful', 'act', 'selfharm', '\u2066\u2069', 'instructs', '\u2066\u2069', 'cease', 'publishing', '…']",disgrac act selfharm ⁦⁩ instruct ⁦⁩ ceas publish …
62,1643806322000,PHW Observatory and Cancer Analysis Team,PHWOAT,*New in 2022* COVID-19 vaccinations data. Other age groups are available in the profile itself. Why not go and expl… https://t.co/vQxMQk5U5q,0,0,*New in 2022* COVID-19 vaccinations data. Other age groups are available in the profile itself. Why not go and expl…,[],[],[' https://t.co/vQxMQk5U5q'],New in 222 COVID1 vaccinations data Other age groups are available in the profile itself Why not go and expl…,"[New, in, 222, COVID1, vaccinations, data, Other, age, groups, are, available, in, the, profile, itself, Why, not, go, and, expl, …]","['New', '222', 'COVID1', 'vaccinations', 'data', 'age', 'groups', 'available', 'profile', 'expl', '…']",new 222 covid1 vaccin data age group avail profil expl …
